date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2020-07-24,3592.6150673877264,238382859.5123473,2319185.419903066,-22991202.324580334,86443478.37750001,0.0,0.0,304157913.6002374,6248.298597335815,304151665.3016401
2020-07-31,707809797.6425894,458240313.66178626,3996431.7132878844,-24841310.43773388,113418132.37650006,0.0,0.0,1258623364.9564297,1072828893.6482277,185794471.30820203
2020-08-07,1560.3421724067543,681077919.2052317,5655071.922654519,-24369523.37168301,74465080.09800005,0.0,0.0,736830108.1963756,2464.025339126587,736827644.1710365
2020-08-14,-21.173220060323125,793554921.4774604,5897419.217766106,-22060016.021228325,70145220.51900005,0.0,0.0,847537524.0197783,-35.72468662261963,847537559.7444649
2020-08-21,810.4481381069264,910922335.7927397,4276028.662812759,-20783289.028949328,71144976.00600006,0.0,0.0,965560861.8807412,1203.2021560668945,965559658.6785852
2020-08-28,-322.47471172214625,921984713.5367675,4571934.740655519,-23023643.59990016,71423975.44800006,0.0,0.0,974956657.6508112,-485.84742546081543,974957143.4982367
2020-09-04,424345585.04214615,688934852.5700063,4361607.132577705,-21650065.933077592,107024368.98450008,0.0,0.0,1203016347.7961526,717400475.3029423,485615872.4932103
2020-09-11,2452.582590172834,460722441.38925266,3298808.23411146,-21478314.147201248,78389663.61375006,0.0,0.0,520935051.6725031,4417.243184089661,520930634.429319
2020-09-18,1485.0112284662139,530850411.2981658,3338506.497076597,-20681317.341953576,75557820.75150007,0.0,0.0,589066906.2160172,2597.6022186279297,589064308.6137986
2020-09-25,1088.9109219325198,500889731.66708666,1116487.6366900906,-17994245.501347534,73223523.44850007,0.0,0.0,557236586.1618512,1725.1563205718994,557234861.0055306
2020-10-02,618975743.3003157,651242304.7097234,3790191.3689463083,-19529176.36607877,44016900.000000015,0.0,0.0,1298495963.0129066,939436004.1185398,359059958.89436674
2020-10-09,1665.9647377746746,819054814.7982082,4856193.82959339,-20163616.276074708,67889972.10000004,0.0,0.0,871639030.4164647,2903.564076423645,871636126.8523883
2020-10-16,2629.2590754613375,791855851.7007152,4144729.1359883794,-18519736.494549416,68773467.45000003,0.0,0.0,846256941.0512296,4255.41762638092,846252685.6336032
2020-10-23,2977.972253484986,688597013.0172734,4299338.919396522,-17940990.55784383,68912966.05500005,0.0,0.0,743871305.4060796,5166.22469997406,743866139.1813797
2020-10-30,1115502152.5803773,314695952.79873323,2450395.0742464243,-16632173.63086961,115696618.38000005,0.0,0.0,1531712945.2024875,2057311548.7675676,-525598603.56508017
2020-11-06,4623.433036617577,657990642.0174894,5635330.189561294,-20007472.334057204,87047964.05550003,0.0,0.0,730671087.3615301,8265.579307556152,730662821.7822225
2020-11-13,2896.5888556769137,783876131.3965281,7390226.805646391,-18186972.469576966,69098964.66000004,0.0,0.0,842181246.9814533,5154.599862098694,842176092.3815912
2020-11-20,2914.937775523252,867357798.4157962,9179780.529564772,-17462943.88389871,69284970.68175004,0.0,0.0,928362520.6809877,5082.975273132324,928357437.7057146
2020-11-27,2893.490532346342,973796759.3465258,9249458.192733873,-13239656.750626683,70168468.89150004,0.0,0.0,1039977923.1706654,4974.452381134033,1039972948.7182842
2020-12-04,3228.2113158068123,1058826494.7535472,10048736.198416019,-15827802.15123694,90493589.08500007,0.0,0.0,1143544246.097042,5745.385902404785,1143538500.7111397
2020-12-11,2890.4592991534823,979172174.7318,8565695.017687274,-14772261.787887514,69996414.66000003,0.0,0.0,1042964913.080899,5070.488861083984,1042959842.5920379
2020-12-18,3579.528833993827,1037951697.7634441,8472915.920806145,-16402505.544416193,70819474.42500004,0.0,0.0,1100845162.093668,5954.321271896362,1100839207.772396
2020-12-25,3632.4977185595894,1031838103.6968132,8289342.611360649,-14596673.42048621,70396322.37900005,0.0,0.0,1095930727.7644062,6127.969429969788,1095924599.7949762
