date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl,equity_ret
11310,-968631762.590695,222761375.62459257,-4069650.595980751,-7207739.067070629,-102963309.42980562,-122544925.44043367,0.0,-982656011.4993931,-1724071870.7769299,741415859.2775367,0.04842638600534621
11311,1637924879.075423,699296221.1338348,18889533.49968894,-20676364.869153734,-29086419.97627533,-495792450.99876165,0.0,1810555397.8647566,2988831120.3756857,-1178275722.510929,0.1520209176377902
11312,1781895130.673798,-299063149.08827955,6034937.582762214,-20412826.662372537,126684513.23712228,324207546.8761567,0.0,1919346152.6191874,3285656076.190152,-1366309923.5709648,-0.06501372806266946
11313,-1390331560.7524219,1198812185.5433185,27068684.9826316,-31856537.216961157,-74008479.24224335,-672790991.1628038,0.0,-943106697.84848,-2590773286.2171063,1647666588.3686264,0.26061134468333014
11314,-161689334.36332402,887209167.2534047,10019945.027096273,15455288.060792727,-63809902.36079338,-1051822004.5057331,0.0,-364636840.88855684,-304068331.1491642,-60568509.73939264,0.19287155809856624
11315,-216958257.93470526,-219504928.90912008,14560504.642966509,-24206975.03811662,-166929366.1766753,-220149152.5238653,0.0,-833188175.9395161,-387469921.87249374,-445718254.0670223,-0.04771846280633045
11316,553199248.6117775,689054404.561525,8026683.7883951105,-10981579.77062314,288557517.6242879,-703380607.1134181,0.0,824475667.7019444,1055200030.0930719,-230724362.3911276,0.14979443577424456
11317,1665173181.285923,790265733.5996777,16494873.066602591,-20303964.908491027,35802412.16787405,-785927280.426038,0.0,1701504954.785548,3012669573.1330748,-1311164618.3475268,0.17179689860862557
11318,-1673668851.694517,1479112598.365164,29398624.716609895,2845900.078442012,-166057021.36376435,-1161442635.76701,0.0,-1489811385.6650753,-3257408080.046113,1767596694.3810377,0.32154621703590525
11319,-1673132424.5852096,1326997445.5951009,12487193.348168492,16508873.525412166,-50113375.81558592,-1069871406.2153317,0.0,-1437123694.1474457,-3324595726.9835377,1887472032.836092,0.28847770556415236
11320,-1766161011.3390577,1026900350.468393,17558506.94240491,4716263.550907302,-90985556.04611015,-529159726.9734047,0.0,-1337131173.3968675,-3588945469.1853204,2251814295.788453,0.2232392066235637
11321,1363459505.2333903,1706607140.1162262,30838151.813870378,-3958466.2746176776,73729557.02185495,-909380095.3584028,0.0,2261295792.5523214,2362224041.4435663,-100928248.89124489,0.37100155219917963
11322,20645087.604399726,187502529.2246727,15952485.825291153,-8804552.585791195,365079883.03077996,-294740796.61952025,0.0,285634636.4798321,44272245.148139,241362391.3316931,0.040761419396667976
11323,35391259.55730676,1729956714.3911026,13087872.846456893,-22626739.939497914,44846304.22500001,-1126624582.0344746,0.0,674030829.0458937,-13404111.464476585,687434940.5103703,0.3760775466067614
11324,1776571622.417091,-292070653.37986875,-2883662.998266221,-11469532.587129034,-181310525.05101812,2756760.6907175686,0.0,1291594009.0915263,3285656076.190152,-1994062067.098626,-0.06349362029997146
11325,1160173968.9609206,181023030.028144,-2594082.0560302706,-22750165.869086057,139817792.63667467,-62323299.76650349,0.0,1393347243.9341195,2155958129.278962,-762610885.3448427,0.03935283261481391
11326,1781895130.673798,-963039761.1693381,3306730.7534118905,-33504645.761035077,259475922.7726114,939245389.2132468,0.0,1987378766.482695,3285656076.190152,-1298277309.707457,-0.20935646981942133
11327,-1260134764.8582892,1396705705.0354395,12340293.51042616,13588448.093249978,-219841525.4678831,-1028040452.4030666,0.0,-1085382296.0901234,-2334988465.770958,1249606169.6808345,0.3036316750077042
11328,1781895130.673798,406289215.1423336,-1911715.4190659556,-8346768.231717078,219069104.09694907,-355233584.83741194,0.0,2041761381.4248857,3285656076.190152,-1243894694.7652664,0.08832374242224644
11329,1781895130.673798,1211719561.118195,2010601.5038673636,-20270046.111500576,199406957.40598178,-651778489.2616292,0.0,2522983715.3287125,3285656076.190152,-762672360.8614397,0.2634172958952598
11330,-1759014777.013346,647670369.2781067,6684228.758578794,21893594.19673418,-72554748.75375,-334708249.6070468,0.0,-1490029583.1407232,-3588945469.1853204,2098915886.0445971,0.1407979063648058
11331,-1566042686.5890923,166204749.61238617,-1069894.8796362309,9745698.52366295,-353140068.70259124,-247598966.8422532,0.0,-1991901168.8775237,-3061972150.5494776,1070070981.6719539,0.03613146730704047
11332,1781895130.673798,720762238.3001477,16903239.889541663,-6912856.6258654,44846304.22500001,-488926380.2713209,0.0,2068567676.1913009,3285656076.190152,-1217088399.9988513,0.15668744310872776
11333,241255815.97065488,1422632.602199955,-10040586.001098549,-4632658.612630451,312193976.388064,303435974.54216826,0.0,843635154.8893582,395960400.4396391,447674754.4497191,0.0003092679569999902
11334,1120633136.9439192,782496792.2377707,28676217.61434988,8605769.64673472,204558213.72635797,-936641814.7581387,0.0,1208328315.4109936,2091297655.096839,-882969339.6858454,0.17010799831255885
11335,-1770215362.8225992,567989642.2894777,9583263.131677553,-7546537.6972469315,-190928196.1578745,-470194681.26963025,0.0,-1861311872.5261958,-3588945469.1853204,1727633596.6591246,0.12347600919336472
11336,-1341109596.0651288,816006263.9230742,8610807.901581971,18554889.694720738,-72554748.75375,-718173389.0702047,0.0,-1288665772.3697066,-2510783966.5440893,1222118194.1743827,0.17739266607023352
11337,-1645398109.9074378,558144715.6993328,-7557511.982685804,-26909878.504650004,-200441456.58408844,-294728928.77670854,0.0,-1616891170.0562382,-3180900361.277779,1564009191.221541,0.12133580776072453
11338,1781895130.673798,-339183572.4311085,-5479763.361051642,-16471778.1727054,322725848.5435483,628189752.8841496,0.0,2371675618.1366305,3285656076.190152,-913980458.0535216,-0.07373555922415402
11339,1781895130.673798,855240192.9659683,4621198.173677305,12703110.021798614,176765732.83665717,-643770959.4977868,0.0,2187454405.1741123,3285656076.190152,-1098201671.0160398,0.1859217810795583
11340,1770241944.2788014,-1494191032.439524,-15831935.275215521,9932625.452990895,44846304.22500001,1265812494.1849554,0.0,1580810400.4270082,3285656076.190152,-1704845675.763144,-0.324824137486853
11341,-937279984.9147478,836790441.7190782,21010306.476309553,10610351.310626855,-287148247.513294,-971040184.929186,0.0,-1327057317.8512132,-1647480929.4108353,320423611.55962205,0.18191096559110395
11342,-674354990.5807145,-301496854.80016863,-11727404.408907488,11084663.369717767,47762034.14763479,149353628.6654438,0.0,-779378923.6069944,-1221557885.3884945,442178961.7815001,-0.06554279452177579
11343,1634284947.7307076,119952307.26862644,-12575990.147643164,-12305225.561607828,305134912.3583455,96099898.83145653,0.0,2130590850.479885,2932719782.8165407,-802128932.3366556,0.02607658853665792
11344,-319014003.8737078,-265440184.47076043,-1692898.811996033,-18096935.868815035,220740318.51737794,476298949.0943295,0.0,92795244.58642817,-535381308.6742382,628176553.2606664,-0.05770438792842618
11345,-1502409992.170737,30861081.87880963,-3003101.950207187,-22178599.713999476,-210562310.04695573,257247871.28868338,0.0,-1450045050.7144065,-2836776204.4024725,1386731153.688066,0.006708930843219485
11346,-39425807.52215699,-99459184.61249433,-6353536.31055123,4479291.130442093,18426879.931149404,661443669.2879525,0.0,539111311.9043415,-95037780.72230816,634149092.6266496,-0.021621561872281377
11347,929772836.8893698,738438084.5010906,2981198.974403212,-21244471.501545172,170640930.15392146,-503818506.32127494,0.0,1316770072.6959648,1804260307.7964659,-487490235.10050106,0.16053001836980232
11348,1781895130.673798,-12160688.492822116,-9973126.089234538,-10710449.235237349,44846304.22500001,-112113702.93000071,0.0,1681783468.151503,3285656076.190152,-1603872608.038649,-0.002643627933222199
11349,1781895130.673798,909998031.4904219,17657446.62412056,-6647715.10471563,44846304.22500001,-736874935.3326526,0.0,2010874262.575972,3285656076.190152,-1274781813.61418,0.19782565901965693
11350,1776682336.0763717,637888193.5019056,15459212.397253998,23129385.422849633,223273786.06956482,-864521280.4448413,0.0,1811911633.0231042,3285656076.190152,-1473744443.167048,0.13867134641345774
11351,-100386364.21096571,807421587.9693602,23626880.375297982,16145926.962005883,112940322.99999152,-775548907.9314824,0.0,84199446.16420746,-161064047.92509747,245263494.08930492,0.17552643216725222
11352,402296478.17695236,-68342657.53904076,12168476.837281667,808209.9166854959,-97117807.1685155,-1371991.0415583225,0.0,248440709.18180496,691338695.6867399,-442897986.50493497,-0.01485709946500886
11353,1781895130.673798,366704249.65698916,28485143.974324316,-14219898.235094257,66383580.65438162,-388130409.787136,0.0,1841117796.937263,3285656076.190152,-1444538279.2528892,0.07971831514282372
11354,-146997790.70009956,861284553.2659918,27290876.30440201,-12358761.642656218,-102638420.90115337,-606830722.7502099,0.0,19749733.576274753,-192394214.3729,212143947.94917476,0.18723577244912865
11355,-1571605347.6378002,537095014.3734273,-9705312.270749077,-973085.384651986,72902040.5593539,-389325394.9225465,0.0,-1361612085.2829666,-3023678750.6282263,1662066665.3452597,0.11675978573335376
11356,-1168470856.0005665,1174783302.4814315,15673289.068180684,-19671791.36467658,-74622050.31927684,-966394756.8600347,0.0,-1038702862.9949424,-2123471636.3754444,1084768773.380502,0.2553876744524851
11357,-1770215362.8225992,39400197.841791086,-9527884.329867464,-8939337.835860971,-344349603.65996027,-503057936.2605129,0.0,-2596689927.0670094,-3588945469.1853204,992255542.1183109,0.008565260400389366
11358,1366819444.1115382,1479580035.536414,26605508.837994955,-20772530.0314807,155725726.3794137,-1168865065.6567552,0.0,1839093119.1771247,2396293378.668948,-557200259.4918234,0.3216478338122639
11359,-1254877060.375413,850027023.8645507,21673800.990034096,5832362.242808933,-17949163.549198378,-455761497.1328078,0.0,-851054533.9600253,-2385859463.083907,1534804929.1238818,0.18478848344881538
11360,-607097166.5249854,1095698231.4129443,29226790.120962948,-16121316.409195308,75143452.70332389,-974152906.7728281,0.0,-397302915.4697777,-999139403.9323559,601836488.4625782,0.23819526769846616
11361,-964043656.0654969,919762823.7312208,-628213.6297590635,-20679198.32681428,-41160163.278327346,-645183890.5487728,0.0,-751932298.1179496,-1728509633.5302,976577335.4122504,0.19994843994156974
11362,1781895130.673798,-339426910.3209745,-5904691.628916965,-19587501.122212846,230020536.4057234,415618977.22776943,0.0,2062615541.2351863,3285656076.190152,-1223040534.9549658,-0.07378845876542925
11363,896047596.5704668,754532245.8941717,21597086.998947717,-17077982.525287326,-307565628.50219035,-642071291.3081373,0.0,705462027.127971,1563621670.7793894,-858159643.6514183,0.16402874910742862
11364,1781895130.673798,1116103185.0189147,-1509589.5803662497,-7006797.688813594,210293937.06701818,-255194392.80255494,0.0,2844581472.687996,3285656076.190152,-441074603.50215626,0.24263112717802493
11365,1725219325.7966118,-93106197.14848433,-13545859.924055435,-17696893.195922583,196420638.89080817,-191619362.729504,0.0,1605671651.6894536,3244107905.819333,-1638436254.1298795,-0.020240477640974856
11366,1781895130.673798,968544022.4999341,14238735.971229749,-27462089.80127965,44846304.22500001,-1257071130.0815325,0.0,1524990973.4871497,3285656076.190152,-1760665102.7030025,0.21055304836955088
11367,1781895130.673798,1404941036.8712337,337992.68649171165,-13519022.045902342,63314677.439304754,-1260361220.6062846,0.0,1976608595.018641,3285656076.190152,-1309047481.1715112,0.3054219645372247
11368,-1146458007.2733924,1014726460.6818215,24620680.903301828,-16887921.433664624,-255613445.87407258,-1103671270.760483,0.0,-1483283503.7564893,-2071748917.9463215,588465414.1898322,0.22059270884387422
11369,1781895130.673798,376422523.74835694,17517318.966596417,-1926259.9062863365,274962398.95046324,-391362804.8480906,0.0,2057508307.584838,3285656076.190152,-1228147768.6053143,0.08183098342355585
11370,-101122816.22583923,1309930487.7725585,6024828.419808531,-16116987.721137557,89526214.49718904,-981967648.965444,0.0,306274077.7771355,225828650.93173027,80445426.84540522,0.2847674973418605
11371,606061950.8246748,1526610641.3778307,18454017.936406177,4173056.958011491,-49304152.48728169,-522570890.95966625,0.0,1583424623.6499753,1310466163.787197,272958459.8627782,0.331871878560398
11372,-1525168323.7106576,869376335.4147581,2418399.266215815,-34724553.1974897,33068796.166144487,-464209425.0943783,0.0,-1119238771.1554072,-2968563823.3922,1849325052.2367928,0.1889948555249474
11373,-1770215362.8225992,43452459.99918385,3082361.44184162,16927317.211254388,-72554748.75375,27054175.775799472,0.0,-1752253797.14827,-3588945469.1853204,1836691672.0370505,0.009446186956344315
11374,1781895130.673798,147800502.42114565,5274798.568491401,-4661905.149171915,75550248.3718558,7008311.3317762995,0.0,2012867086.2178955,3285656076.190152,-1272788989.9722567,0.03213054400459688
11375,-1770215362.8225992,768447907.5458337,20735601.083154228,-13074989.199506896,-257117240.9736206,-517710152.9204169,0.0,-1768934237.2871556,-3588945469.1853204,1820011231.8981647,0.16705389294474646
11376,-1770215362.8225992,-557065030.2613606,2581255.7060066,-18652916.565622073,-322629353.2592189,656906082.4008054,0.0,-2009075324.8019881,-3588945469.1853204,1579870144.3833323,-0.1211010935350784
11377,-239877704.05862248,-273215368.1719457,2537484.4583818866,-26762353.02697544,-101409573.71825023,4150418.909525065,0.0,-634577095.6078869,-412280793.3960972,-222296302.21178973,-0.059394645254770805
11378,1781895130.673798,495674857.8142694,20388524.932611443,1504370.4927518987,275556653.00885785,-249387836.0594117,0.0,2325631700.8628774,3285656076.190152,-960024375.3272748,0.10775540387266727
11379,1781895130.673798,1000583500.8046392,22715015.024141517,-34211341.64183219,44846304.22500001,-660700777.248988,0.0,2155127831.836758,3285656076.190152,-1130528244.353394,0.21751815234883462
11380,1440881738.8286347,231462112.5973841,9715660.216101151,-30679872.57597264,-228814651.624861,-35578431.08037581,0.0,1386986556.3609104,2543650271.0196733,-1156663714.658763,0.050317850564648714
11381,-1017248747.1267841,936570375.8147243,31661197.17423425,23367706.94548808,-260135624.27469325,-488997303.5719677,0.0,-774782395.0389984,-1816826766.3220778,1042044371.2830794,0.2036022556118966
11382,-1770215362.8225992,1202569274.151755,27818385.65639949,-1275258.2493531047,-148838930.58329615,-1000330881.3956655,0.0,-1690272773.2427592,-3588945469.1853204,1898672695.9425611,0.2614281030764685
11383,1770686337.450094,151347153.78220567,3404219.5304069244,-19646397.187618867,320329460.37374854,-248644591.4809842,0.0,1977476182.467852,3285656076.190152,-1308179893.7223,0.03290155517004471
11384,1781895130.673798,992815557.449333,16318528.099551355,5150305.53491951,44846304.22500001,-796030858.156191,0.0,2044994967.8264108,3285656076.190152,-1240661108.3637414,0.21582946901072456
11385,707435194.8458891,-306612160.52568865,348681.7512163366,-16046462.996568112,81459422.73059021,272602758.31419647,0.0,739187434.1196353,1227781957.4096088,-488594523.2899735,-0.06665481750558448
11386,-1457169135.3559158,762433938.9998101,-8251718.22309425,-29249772.822381597,260993696.9293989,-669208526.6502913,0.0,-1140451517.122474,-2815377597.531081,1674926080.4086072,0.1657465084782196
11387,-1401538684.386323,53659836.64413423,1488237.6997678024,4701451.778211772,181103750.3925014,-54011341.14341989,0.0,-1214596749.0151277,-2622822531.703573,1408225782.6884456,0.011665181879159615
11388,-768183624.8189721,-191101065.44317144,3283281.1113224146,-5098503.601275189,-19440088.648940425,70960024.37276483,0.0,-909579977.028272,-1294448047.8649244,384868070.8366524,-0.04154370987895031
11389,1781895130.673798,309688020.10990775,5080389.913781323,-7546422.386263718,336410172.14913297,-299588109.4382567,0.0,2125939181.0221,3285656076.190152,-1159716895.1680522,0.06732348263258864
11390,1652575790.6571198,1027021630.1518532,32039168.311644517,7539141.864763405,-249591327.06931305,-450088636.88153344,0.0,2019495767.0345342,2988953819.147496,-969458052.112962,0.223265571772142
11391,1733405446.6328056,1460880271.456272,21239255.69266043,-6547845.099375565,-20329493.771083854,-715064742.9040102,0.0,2473582892.007268,3246620716.5999727,-773037824.5927048,0.3175826677078852
11392,1508102411.0816572,1294890513.8560517,44098840.4211413,4447715.124888855,41614379.174288265,-873785663.3860251,0.0,2019368196.2720022,2755838712.2314043,-736470515.9594021,0.2814979377947938
11393,1134843424.852008,609410804.6582801,8525831.695667952,-28164360.664120644,44846304.22500001,-460936708.9235937,0.0,1308525295.8432417,1976092168.8360834,-667566872.9928417,0.13248060970832176
11394,-1228922369.220739,-331403668.3359517,7078634.460713007,-15228230.85066429,8000166.7592336405,176652474.96096206,0.0,-1383822992.2264464,-2276373862.2207174,892550869.994271,-0.07204427572520689
11395,1781895130.673798,1188883329.4748201,24841324.98066151,-11959939.170933181,-320992624.2973421,-757298943.6526732,0.0,1905368278.0083308,3285656076.190152,-1380287798.1818213,0.25845289771191743
11396,841119469.6549147,213786311.6500671,10408828.028143113,-30905824.641466614,-137321517.0194635,-256118138.85423377,0.0,640969128.8179611,1459585237.1509,-818616108.3329388,0.046475285141318934
11397,1781895130.673798,513103933.7646153,18596089.58357407,-8779420.92044866,44846304.22500001,-585210534.5301726,0.0,1764451502.7963665,3285656076.190152,-1521204573.3937857,0.11154433342709028
11398,731396326.5046589,1068999862.6210594,10117406.679946242,-17164917.805438288,-168812540.20446897,-920730021.5188829,0.0,703806116.2768744,1264167817.8460789,-560361701.5692044,0.232391274482839
11399,-1756733409.5321438,824750818.3388085,13828538.106606225,-29991791.35521538,-135847421.02414986,-418921722.73106456,0.0,-1502914988.1971588,-3551301587.6137385,2048386599.4165797,0.17929365616061055
11400,-439614455.5527811,1064230932.9767996,14895816.577079628,-4102243.562454927,-175786354.23995033,-883105423.7892283,0.0,-423481727.5905354,-783955777.6141281,360474050.0235927,0.23135455064713034
11401,927790567.1150922,1902249175.577574,4648066.231246283,-25884667.95210701,-126442517.25041734,-1144562515.9509072,0.0,1537798107.770481,1745091668.6343222,-207293560.86384106,0.41353242947338564
11402,-967133234.2448628,96808126.80233593,380993.7813769495,-7614923.652291091,-72554748.75375,-306731195.10317194,0.0,-1256844981.170363,-1761049105.0980911,504204123.9277282,0.02104524495702955
11403,-930948574.7318621,703897664.8953688,15291269.228085142,16792857.4515347,213382689.85825586,-293256284.3462527,0.0,-274840377.6448703,-1685742756.6832561,1410902379.0383859,0.15302123149899322
11404,-336181474.0060476,797869251.2230066,15043221.45101505,4412186.123429594,44846304.22500001,-846533009.3369126,0.0,-320543520.32050896,-367782642.13636494,47239121.81585598,0.17344983722239274
11405,-208568853.87503833,804250514.9264213,41707468.14545175,-24603473.395478588,-233557605.1472066,-314762884.4337752,0.0,64465166.220374405,-319199141.1333246,383664307.353699,0.1748370684622655
11406,-1370673634.466402,-116191121.95674525,5378337.686035478,-22640524.570080083,-38861844.372143015,-191733290.81903413,0.0,-1734722078.498369,-2551586080.6503997,816864002.1520307,-0.025258939555814184
11407,836369694.2578973,-222152251.3822836,6407670.316903465,-10026090.401537567,-40488862.658437036,343201798.058809,0.0,913311958.1913517,1446506765.2064905,-533194807.01513886,-0.048293967691800783
11408,-1770215362.8225992,791069226.1755282,15468401.296049122,471487.7767236922,-124274838.85235095,-344739841.6127684,0.0,-1432220928.0394175,-3588945469.1853204,2156724541.1459026,0.17197157090772353
11409,1187475710.514362,-250495405.29106402,-11484851.236276131,-16145194.954756336,153265973.26683494,256691958.9379268,0.0,1319308191.2370274,2153332635.95753,-834024444.7205026,-0.05445552288936174
11410,749817139.0656353,554012747.7725928,-6580957.752916009,17849528.148755565,-1879943.4750165094,-95562868.08702701,0.0,1217655645.672024,1302623119.812889,-84967474.14086509,0.12043755386360713
11411,1464981337.2660873,687631385.2766472,14940213.021569882,-12903807.31825477,92765981.87817279,-692929236.2784048,0.0,1554485873.8458176,2616661206.0182753,-1062175332.1724577,0.14948508375579286
11412,1781895130.673798,900468278.4647111,14210041.408998534,-7081665.95026223,96661741.53453134,-822986131.5032963,0.0,1963167394.6284804,3285656076.190152,-1322488681.5616717,0.195753973579285
11413,-204073853.44149473,670343156.5841683,13660940.198346697,11188875.510873869,-235008310.73266906,-588495259.9971634,0.0,-332384451.87793833,-315298193.1838465,-17086258.694091856,0.14572677317047136
11414,1690683623.506637,1305304673.5869563,26910015.79943835,7507772.346058344,71373851.18684767,-1323970478.868719,0.0,1777809457.557219,3084037882.1589117,-1306228424.6016927,0.2837618855623818
11415,1545827305.3627307,1998234275.9730844,11125999.139468167,-7071710.491988614,100622981.48645656,-1479313789.595883,0.0,2169425061.8738685,2761856245.704732,-592431183.8308635,0.4343987556463227
11416,-1770215362.8225992,1116574191.275373,20401605.756584994,-24905821.804541554,-257162832.7082442,-980399739.0068487,0.0,-1895707959.3102756,-3588945469.1853204,1693237509.8750448,0.24273351984247238
11417,357233645.9709676,443575111.7869174,5572705.517023665,-4910997.5497179525,36462037.706426494,-750247488.1076527,0.0,87685015.3239646,625528813.387476,-537843798.0635114,0.09642937212759074
11418,1781895130.673798,1036821761.29943,37357669.25867652,14329960.140909389,111869188.18821812,-1062364016.4114919,0.0,1919909693.14954,3285656076.190152,-1365746383.0406122,0.22539603506509348
11419,-1150210477.7359407,246876482.15503734,1814278.778605047,3637198.9320139834,36583052.901661225,-207938148.72988358,0.0,-1069237613.6985065,-2106566835.5307293,1037329221.8322228,0.05366880046848638
11420,-757954813.7601,449476495.72607696,19094852.916719884,-8865746.454396,-252553157.6625788,-357852505.48021656,0.0,-908654874.7144945,-1334383125.0705185,425728250.356024,0.09771228167958194
11421,-1738211982.1134832,19323707.20039194,6126817.913302958,4557302.5646616705,-149697302.99454042,4535094.543020068,0.0,-1853366362.886647,-3382063190.1946287,1528696827.3079817,0.004200805913128683
11422,-1482730527.9601917,823104116.8783389,17514809.136830114,-1822763.5522917039,88504980.66471529,-673703188.8296738,0.0,-1229132573.662273,-2803065720.530174,1573933146.8679008,0.1789356775822476
11423,-1770215362.8225992,1886985722.763072,17010693.711680807,-9731151.623973137,-371209583.7052538,-1048919239.1725174,0.0,-1296078920.8495908,-3588945469.1853204,2292866548.3357296,0.4102142875571896
11424,-1213999481.415532,-717482499.3984662,3350279.34068394,-24282257.890292075,96468251.9376053,605752229.515364,0.0,-1250193477.910637,-2218855721.406871,968662243.4962339,-0.1559744563909709
11425,1781895130.673798,585001970.4651347,22890823.675043263,-7179297.343254603,180395604.95837358,-719745436.3347173,0.0,1843258796.0943775,3285656076.190152,-1442397280.0957747,0.12717434140546408
11426,-1285554158.5302703,129949861.78643003,15169116.513951933,-15592016.063850468,53102086.35626658,-173978304.14199206,0.0,-1276903414.0794642,-2437478261.0135956,1160574846.9341314,0.028249969953571746
11427,-1770215362.8225992,984728773.3198446,17649497.00268969,-10080056.050232036,-72554748.75375,-719695399.6248841,0.0,-1570167296.928931,-3588945469.1853204,2018778172.2563894,0.21407147246083577
11428,-1344439440.5536468,1066563591.2084715,16909894.52487915,-5038177.4830183815,-23433482.24971152,-867445667.3554258,0.0,-1156883281.9084518,-2510321782.0729647,1353438500.1645129,0.23186165026271122
11429,425088566.56333053,-479528038.60266316,799001.3652411527,-6297491.874346849,56745167.566781744,282068545.3789695,0.0,278875750.3973129,843487277.0780544,-564611526.6807415,-0.10424522578318764
11430,1767158925.4306421,327079907.4110768,4408081.92757985,-6617036.4694357375,384403351.5262502,-252062808.07420668,0.0,2224370421.7519064,3285656076.190152,-1061285654.4382458,0.07110432769806017
11431,1665571646.0324316,-88203694.41249883,6693088.768682273,-29846259.893751077,148240454.5455873,-210909315.4433702,0.0,1491545919.597081,3025829515.049184,-1534283595.452103,-0.01917471617663018
11432,410220039.919255,1155038566.4913573,30707436.939537287,13972696.324053556,-196078105.8906656,-913373957.4623199,0.0,500486676.3212178,722526066.4627285,-222039390.14151073,0.25109534054159943
11433,-786852956.4413018,2150943302.6540728,17156112.400822014,-14085174.25754236,54130000.43627352,-1315262393.8884468,0.0,106028890.90387726,-1349580672.633893,1455609563.5377703,0.46759637014218974
11434,1781895130.673798,385881346.54654086,12438386.08419405,-20167956.66574217,20596319.332225,-50017070.57744148,0.0,2130626155.393574,3285656076.190152,-1155029920.7965782,0.08388724924924801
11435,819008178.8253818,366304472.6648037,1148486.7027764975,-14876430.775917726,231093090.74831608,-396473016.13619983,0.0,1006204782.0291604,1459581856.413578,-453377074.38441765,0.07963140710104429
11436,1781895130.673798,114678829.06844024,-57717.167084992514,-8127541.000469703,325238211.5653261,-168309623.88485095,0.0,2045317289.255159,3285656076.190152,-1240338786.9349933,0.02493018023226962
11437,-416108652.789185,-1161604292.1904469,-1155016.5303764758,-2769790.485902123,-279537549.48856616,1013658285.5758413,0.0,-847517015.9086353,-793056766.0042114,-54460249.90442383,-0.25252267221531455
11438,94266137.4408769,-332100074.9509454,-2876567.8757346165,-10137464.669685986,-138448032.77872074,459966235.4985054,0.0,70670232.66429561,189498354.37239552,-118828121.7080999,-0.07219566846759683
11439,1781895130.673798,485334520.5411505,4092603.27353789,-13830545.912946695,125771062.7543226,-467993237.4603159,0.0,1915269533.8695467,3285656076.190152,-1370386542.3206055,0.1055075044654675
11440,37670764.96552335,487556197.3843887,16901636.237455882,-36690784.83653638,-106267856.96707511,-51948450.1927213,0.0,347221506.59103507,40312481.06744671,306909025.52358836,0.1059904776922584
11441,1781895130.673798,673562509.9413153,-520538.58640807495,-8554768.285427997,304376540.9775666,-264361521.21880764,0.0,2486397353.502036,3285656076.190152,-799258722.6881161,0.1464266325959381
11442,1775677550.4500966,829875698.051386,22164276.75618183,-14241914.216178965,-87611722.28352378,-880494836.6551718,0.0,1645369052.1027899,3285656076.190152,-1640287024.0873623,0.18040776044595347
11443,1781895130.673798,337443437.02319103,-12563078.32794699,-5896347.036050354,384403351.5262502,58860722.635263026,0.0,2544143216.494505,3285656076.190152,-741512859.6956472,0.07335726891808501
11444,155811954.21906435,-280862894.86905247,-13282016.666446637,15801616.021909714,174820430.65536046,190602958.8210922,0.0,242892048.18192762,332118260.8918829,-89226212.70995528,-0.06105715105848967
11445,-1085290013.7534952,-12877416.777921123,-548733.9020477397,2017069.5699323486,-412111796.0550002,-202035269.11423618,0.0,-1710846160.032768,-1967878881.6692123,257032721.63644433,-0.0027994384299828527
11446,-855644022.0945498,669111552.8084269,22120542.385806035,-12612634.289265484,-151008263.4207607,-645383154.0252866,0.0,-973415978.6356297,-1537310295.5341501,563894316.8985205,0.14545903321922324
11447,-1744450899.8288782,100043889.8233633,18615064.746516384,-9635388.382089742,-308503328.61567837,-233543812.41529086,0.0,-2177474474.6720576,-3449076597.806836,1271602123.1347785,0.021748671700731154
11448,-1048561166.016777,1123171742.698143,10847954.091871988,-24084309.062725622,-190452615.62632194,-558258964.6550934,0.0,-687337358.5709031,-1916378871.1055555,1229041512.5346525,0.2441677701517702
11449,1781895130.673798,754804782.3694328,8820445.247158077,18022955.930421196,336409266.93218744,69512361.2907914,0.0,2969464942.4437895,3285656076.190152,-316191133.7463627,0.164087996167268
11450,1380598396.8676996,-591709495.9214405,-2406758.154619232,-16845262.76528226,-63776297.030645594,519202287.094177,0.0,1225062870.089889,2402740231.977174,-1177677361.8872848,-0.1286324991133566
11451,305150880.86484104,1177151190.2905328,10616248.8446791,-3621000.522231953,-43205171.519201554,-775105590.5937366,0.0,670986557.3648827,596390701.5728588,74595855.7920239,0.255902432671855
11452,1126531794.6331298,1428581555.446402,18828077.10907724,702663.1915310114,100350391.73562424,-1373751038.478724,0.0,1301243443.6370406,2053685857.7994509,-752442414.1624103,0.3105612077057396
11453,552876357.241499,-220239538.35968167,23259054.92882116,-21956911.984734554,241724283.89593622,296621215.39580446,0.0,872284461.1176445,1202342001.589342,-330057540.47169757,-0.04787816051297428
11454,1781895130.673798,897517448.9762574,25000060.32351865,-26919294.566953525,44846304.22500001,-231546829.41753742,0.0,2490792820.214083,3285656076.190152,-794863255.976069,0.19511248890788205
11455,1781895130.673798,1190261246.7944717,36725223.75307937,-18985563.745579433,146629536.03412205,-943526322.6195314,0.0,2192999250.890361,3285656076.190152,-1092656825.2997913,0.25875244495531996
11456,1781895130.673798,523363770.34637797,15549085.583724804,-24375418.644735795,198464663.741832,-871985453.6981533,0.0,1622911778.0028436,3285656076.190152,-1662744298.1873085,0.11377473268399521
