date,book,method,var
2025-12-11,unhedged,Delta-Normal,128033402.91175754
2025-12-11,unhedged,Monte Carlo,127698451.48161228
2025-12-11,unhedged,PCA + GARCH,85877947.71942678
2025-12-11,irs_recv_5y,Delta-Normal,15954096.350199984
2025-12-11,irs_recv_5y,Monte Carlo,15850090.070091505
2025-12-11,irs_recv_5y,PCA + GARCH,7251797.420753923
2025-12-11,irs_recv_10y,Delta-Normal,113920714.47023772
2025-12-11,irs_recv_10y,Monte Carlo,112058163.72983074
2025-12-11,irs_recv_10y,PCA + GARCH,65952929.87546703
2025-12-11,fwd_recv_2y5y,Delta-Normal,45674993.53512673
2025-12-11,fwd_recv_2y5y,Monte Carlo,45106756.7682849
2025-12-11,fwd_recv_2y5y,PCA + GARCH,17429889.70885352
2025-12-11,fwd_recv_5y5y,Delta-Normal,86551612.60065389
2025-12-11,fwd_recv_5y5y,Monte Carlo,86180603.7659184
2025-12-11,fwd_recv_5y5y,PCA + GARCH,38572029.00514031
2025-12-11,payer_5y,Delta-Normal,251494201.75648397
2025-12-11,payer_5y,Monte Carlo,251291470.08269787
2025-12-11,payer_5y,PCA + GARCH,168388865.48651397
2025-12-11,payer_10y,Delta-Normal,350832115.1588519
2025-12-11,payer_10y,Monte Carlo,349919705.48496926
2025-12-11,payer_10y,PCA + GARCH,232576189.52055857
2025-12-18,unhedged,Delta-Normal,127917519.14095016
2025-12-18,unhedged,Monte Carlo,127270113.76743422
2025-12-18,unhedged,PCA + GARCH,76899028.75027765
2025-12-18,irs_recv_5y,Delta-Normal,15936809.303905517
2025-12-18,irs_recv_5y,Monte Carlo,15368796.947037835
2025-12-18,irs_recv_5y,PCA + GARCH,6762138.9302634485
2025-12-18,irs_recv_10y,Delta-Normal,113373759.38957167
2025-12-18,irs_recv_10y,Monte Carlo,112175039.96496978
2025-12-18,irs_recv_10y,PCA + GARCH,62801261.50516614
2025-12-18,fwd_recv_2y5y,Delta-Normal,45670108.47975879
2025-12-18,fwd_recv_2y5y,Monte Carlo,44837359.65957373
2025-12-18,fwd_recv_2y5y,PCA + GARCH,21681543.683766358
2025-12-18,fwd_recv_5y5y,Delta-Normal,86626215.17006311
2025-12-18,fwd_recv_5y5y,Monte Carlo,85024185.46813007
2025-12-18,fwd_recv_5y5y,PCA + GARCH,43099319.86747222
2025-12-18,payer_5y,Delta-Normal,251289583.9415204
2025-12-18,payer_5y,Monte Carlo,250016168.5016563
2025-12-18,payer_5y,PCA + GARCH,151114394.19388315
2025-12-18,payer_10y,Delta-Normal,349984092.3273625
2025-12-18,payer_10y,Monte Carlo,350337530.07930326
2025-12-18,payer_10y,PCA + GARCH,209912064.50857806
2025-12-30,unhedged,Delta-Normal,127811837.63941012
2025-12-30,unhedged,Monte Carlo,126956528.12970097
2025-12-30,unhedged,PCA + GARCH,71723204.70329773
2025-12-30,irs_recv_5y,Delta-Normal,15919054.008413726
2025-12-30,irs_recv_5y,Monte Carlo,15773456.888036078
2025-12-30,irs_recv_5y,PCA + GARCH,6493735.5780025935
2025-12-30,irs_recv_10y,Delta-Normal,113171455.83269231
2025-12-30,irs_recv_10y,Monte Carlo,110911882.74232581
2025-12-30,irs_recv_10y,PCA + GARCH,60873085.56100254
2025-12-30,fwd_recv_2y5y,Delta-Normal,45649423.216938205
2025-12-30,fwd_recv_2y5y,Monte Carlo,44715936.38966097
2025-12-30,fwd_recv_2y5y,PCA + GARCH,22905406.66535316
2025-12-30,fwd_recv_5y5y,Delta-Normal,86607878.80495465
2025-12-30,fwd_recv_5y5y,Monte Carlo,84599638.94959725
2025-12-30,fwd_recv_5y5y,PCA + GARCH,44297441.93388354
2025-12-30,payer_5y,Delta-Normal,251110431.4837721
2025-12-30,payer_5y,Monte Carlo,250613563.67950213
2025-12-30,payer_5y,PCA + GARCH,141534199.34367827
2025-12-30,payer_10y,Delta-Normal,349565370.2823612
2025-12-30,payer_10y,Monte Carlo,352340956.486708
2025-12-30,payer_10y,PCA + GARCH,197964010.23194638
2026-01-07,unhedged,Delta-Normal,127720265.11556469
2026-01-07,unhedged,Monte Carlo,128016265.59576437
2026-01-07,unhedged,PCA + GARCH,67435553.69518347
2026-01-07,irs_recv_5y,Delta-Normal,15828475.212433917
2026-01-07,irs_recv_5y,Monte Carlo,15480443.344477791
2026-01-07,irs_recv_5y,PCA + GARCH,5677954.456341081
2026-01-07,irs_recv_10y,Delta-Normal,114500819.88164188
2026-01-07,irs_recv_10y,Monte Carlo,111038031.65981573
2026-01-07,irs_recv_10y,PCA + GARCH,61822003.972874425
2026-01-07,fwd_recv_2y5y,Delta-Normal,45620836.021066375
2026-01-07,fwd_recv_2y5y,Monte Carlo,44553563.9587911
2026-01-07,fwd_recv_2y5y,PCA + GARCH,26035953.837144293
2026-01-07,fwd_recv_5y5y,Delta-Normal,86453946.56489427
2026-01-07,fwd_recv_5y5y,Monte Carlo,85732508.64359358
2026-01-07,fwd_recv_5y5y,PCA + GARCH,48377934.90608691
2026-01-07,payer_5y,Delta-Normal,251293185.55910537
2026-01-07,payer_5y,Monte Carlo,252182779.7940662
2026-01-07,payer_5y,PCA + GARCH,133016871.21687208
2026-01-07,payer_10y,Delta-Normal,350900527.0363596
2026-01-07,payer_10y,Monte Carlo,352457340.0001454
2026-01-07,payer_10y,PCA + GARCH,186423821.50368783
2026-01-14,unhedged,Delta-Normal,127639588.06721234
2026-01-14,unhedged,Monte Carlo,128328720.8875301
2026-01-14,unhedged,PCA + GARCH,72776310.71106489
2026-01-14,irs_recv_5y,Delta-Normal,15833320.167327471
2026-01-14,irs_recv_5y,Monte Carlo,15536786.131917374
2026-01-14,irs_recv_5y,PCA + GARCH,5927153.060117633
2026-01-14,irs_recv_10y,Delta-Normal,114887705.17223766
2026-01-14,irs_recv_10y,Monte Carlo,111408486.68355455
2026-01-14,irs_recv_10y,PCA + GARCH,65382298.52906098
2026-01-14,fwd_recv_2y5y,Delta-Normal,45577045.52180326
2026-01-14,fwd_recv_2y5y,Monte Carlo,44633650.13764579
2026-01-14,fwd_recv_2y5y,PCA + GARCH,26067386.625971414
2026-01-14,fwd_recv_5y5y,Delta-Normal,86368429.3209923
2026-01-14,fwd_recv_5y5y,Monte Carlo,85116117.65682982
2026-01-14,fwd_recv_5y5y,PCA + GARCH,48578918.78571557
2026-01-14,payer_5y,Delta-Normal,251191673.0077757
2026-01-14,payer_5y,Monte Carlo,251671536.88286662
2026-01-14,payer_5y,PCA + GARCH,143372834.61246556
2026-01-14,payer_10y,Delta-Normal,351196531.40333915
2026-01-14,payer_10y,Monte Carlo,357500311.1425273
2026-01-14,payer_10y,PCA + GARCH,200870542.9129057
2026-01-21,unhedged,Delta-Normal,127529499.96772122
2026-01-21,unhedged,Monte Carlo,129392677.54835276
2026-01-21,unhedged,PCA + GARCH,67225073.87626077
2026-01-21,irs_recv_5y,Delta-Normal,15891284.440372577
2026-01-21,irs_recv_5y,Monte Carlo,15753251.254523901
2026-01-21,irs_recv_5y,PCA + GARCH,6831031.144854046
2026-01-21,irs_recv_10y,Delta-Normal,113493593.54983701
2026-01-21,irs_recv_10y,Monte Carlo,111365978.76075198
2026-01-21,irs_recv_10y,PCA + GARCH,62541596.21337189
2026-01-21,fwd_recv_2y5y,Delta-Normal,45567783.40373585
2026-01-21,fwd_recv_2y5y,Monte Carlo,45459524.34981602
2026-01-21,fwd_recv_2y5y,PCA + GARCH,27473587.55468968
2026-01-21,fwd_recv_5y5y,Delta-Normal,86460620.8494249
2026-01-21,fwd_recv_5y5y,Monte Carlo,86409759.1609581
2026-01-21,fwd_recv_5y5y,PCA + GARCH,50553726.506269954
2026-01-21,payer_5y,Delta-Normal,250659883.51513025
2026-01-21,payer_5y,Monte Carlo,254220315.30465192
2026-01-21,payer_5y,PCA + GARCH,131916625.52750072
2026-01-21,payer_10y,Delta-Normal,349402364.8244103
2026-01-21,payer_10y,Monte Carlo,354294961.46890825
2026-01-21,payer_10y,PCA + GARCH,184706589.74178416
2026-01-28,unhedged,Delta-Normal,127442791.58642462
2026-01-28,unhedged,Monte Carlo,128641843.17656341
2026-01-28,unhedged,PCA + GARCH,69418164.28915304
2026-01-28,irs_recv_5y,Delta-Normal,15843561.754968533
2026-01-28,irs_recv_5y,Monte Carlo,15775336.224102205
2026-01-28,irs_recv_5y,PCA + GARCH,6626151.205060561
2026-01-28,irs_recv_10y,Delta-Normal,113965776.38141826
2026-01-28,irs_recv_10y,Monte Carlo,111706166.7610965
2026-01-28,irs_recv_10y,PCA + GARCH,63201141.198318556
2026-01-28,fwd_recv_2y5y,Delta-Normal,45535859.01564112
2026-01-28,fwd_recv_2y5y,Monte Carlo,45313009.46057129
2026-01-28,fwd_recv_2y5y,PCA + GARCH,27142282.302951492
2026-01-28,fwd_recv_5y5y,Delta-Normal,86378756.60076971
2026-01-28,fwd_recv_5y5y,Monte Carlo,85655599.28179133
2026-01-28,fwd_recv_5y5y,PCA + GARCH,50737784.61290523
2026-01-28,payer_5y,Delta-Normal,250652690.35176772
2026-01-28,payer_5y,Monte Carlo,253842063.13472164
2026-01-28,payer_5y,PCA + GARCH,136892601.9845679
2026-01-28,payer_10y,Delta-Normal,349782107.3136711
2026-01-28,payer_10y,Monte Carlo,356763238.43362975
2026-01-28,payer_10y,PCA + GARCH,190821439.8022277
2026-02-04,unhedged,Delta-Normal,127348910.39218116
2026-02-04,unhedged,Monte Carlo,125682484.7685423
2026-02-04,unhedged,PCA + GARCH,65331173.10136341
2026-02-04,irs_recv_5y,Delta-Normal,15822312.12636008
2026-02-04,irs_recv_5y,Monte Carlo,15359697.27627902
2026-02-04,irs_recv_5y,PCA + GARCH,6432808.956506693
2026-02-04,irs_recv_10y,Delta-Normal,113961494.65826015
2026-02-04,irs_recv_10y,Monte Carlo,113598004.62747198
2026-02-04,irs_recv_10y,PCA + GARCH,60679378.74211984
2026-02-04,fwd_recv_2y5y,Delta-Normal,45491203.077248216
2026-02-04,fwd_recv_2y5y,Monte Carlo,45121899.32187333
2026-02-04,fwd_recv_2y5y,PCA + GARCH,25581387.99982528
2026-02-04,fwd_recv_5y5y,Delta-Normal,86336513.46375047
2026-02-04,fwd_recv_5y5y,Monte Carlo,86438704.6883339
2026-02-04,fwd_recv_5y5y,PCA + GARCH,47419802.199312344
2026-02-04,payer_5y,Delta-Normal,250527932.14870986
2026-02-04,payer_5y,Monte Carlo,249455645.29896045
2026-02-04,payer_5y,PCA + GARCH,129128859.12012838
2026-02-04,payer_10y,Delta-Normal,349612521.2560428
2026-02-04,payer_10y,Monte Carlo,347401409.01592064
2026-02-04,payer_10y,PCA + GARCH,181748707.4124555
2026-02-11,unhedged,Delta-Normal,127252104.15260297
2026-02-11,unhedged,Monte Carlo,125207911.67552724
2026-02-11,unhedged,PCA + GARCH,62981080.84413339
2026-02-11,irs_recv_5y,Delta-Normal,15742295.20293908
2026-02-11,irs_recv_5y,Monte Carlo,15360117.246898908
2026-02-11,irs_recv_5y,PCA + GARCH,5724405.487806115
2026-02-11,irs_recv_10y,Delta-Normal,115159679.47242539
2026-02-11,irs_recv_10y,Monte Carlo,113846199.97017357
2026-02-11,irs_recv_10y,PCA + GARCH,58675265.191886134
2026-02-11,fwd_recv_2y5y,Delta-Normal,45470316.37413972
2026-02-11,fwd_recv_2y5y,Monte Carlo,45212692.21962301
2026-02-11,fwd_recv_2y5y,PCA + GARCH,24979913.06130184
2026-02-11,fwd_recv_5y5y,Delta-Normal,86189849.5210583
2026-02-11,fwd_recv_5y5y,Monte Carlo,86321459.5773893
2026-02-11,fwd_recv_5y5y,PCA + GARCH,45566442.699271224
2026-02-11,payer_5y,Delta-Normal,250676206.12354878
2026-02-11,payer_5y,Monte Carlo,248806936.685407
2026-02-11,payer_5y,PCA + GARCH,124169189.05282529
2026-02-11,payer_10y,Delta-Normal,350795031.4827083
2026-02-11,payer_10y,Monte Carlo,347238392.45495474
2026-02-11,payer_10y,PCA + GARCH,175685783.1044422
2026-02-18,unhedged,Delta-Normal,127140661.1139688
2026-02-18,unhedged,Monte Carlo,126285186.22072195
2026-02-18,unhedged,PCA + GARCH,59782009.01538637
2026-02-18,irs_recv_5y,Delta-Normal,15685183.615904894
2026-02-18,irs_recv_5y,Monte Carlo,15149934.29950632
2026-02-18,irs_recv_5y,PCA + GARCH,5975403.825952353
2026-02-18,irs_recv_10y,Delta-Normal,116143965.84653844
2026-02-18,irs_recv_10y,Monte Carlo,115553159.4403371
2026-02-18,irs_recv_10y,PCA + GARCH,56673347.89877779
2026-02-18,fwd_recv_2y5y,Delta-Normal,45438884.501821876
2026-02-18,fwd_recv_2y5y,Monte Carlo,44930316.37282559
2026-02-18,fwd_recv_2y5y,PCA + GARCH,23291876.05067595
2026-02-18,fwd_recv_5y5y,Delta-Normal,86049159.14126141
2026-02-18,fwd_recv_5y5y,Monte Carlo,85326749.64497456
2026-02-18,fwd_recv_5y5y,PCA + GARCH,43627090.76449402
2026-02-18,payer_5y,Delta-Normal,250723954.3080155
2026-02-18,payer_5y,Monte Carlo,249377469.25682563
2026-02-18,payer_5y,PCA + GARCH,118219803.0265401
2026-02-18,payer_10y,Delta-Normal,351709248.2436633
2026-02-18,payer_10y,Monte Carlo,351444155.4042194
2026-02-18,payer_10y,PCA + GARCH,167590777.57560223
2026-02-25,unhedged,Delta-Normal,127028660.99342361
2026-02-25,unhedged,Monte Carlo,127625764.10174115
2026-02-25,unhedged,PCA + GARCH,56367463.46154252
2026-02-25,irs_recv_5y,Delta-Normal,15648427.302556936
2026-02-25,irs_recv_5y,Monte Carlo,15238284.03861224
2026-02-25,irs_recv_5y,PCA + GARCH,6713444.995740836
2026-02-25,irs_recv_10y,Delta-Normal,116664890.08641261
2026-02-25,irs_recv_10y,Monte Carlo,113216919.40739572
2026-02-25,irs_recv_10y,PCA + GARCH,53975251.19267782
2026-02-25,fwd_recv_2y5y,Delta-Normal,45400132.245659254
2026-02-25,fwd_recv_2y5y,Monte Carlo,44424994.411807954
2026-02-25,fwd_recv_2y5y,PCA + GARCH,21685530.099218443
2026-02-25,fwd_recv_5y5y,Delta-Normal,85925174.4946936
2026-02-25,fwd_recv_5y5y,Monte Carlo,85705966.87815852
2026-02-25,fwd_recv_5y5y,PCA + GARCH,41318684.02450554
2026-02-25,payer_5y,Delta-Normal,250637967.28771177
2026-02-25,payer_5y,Monte Carlo,252018481.84180224
2026-02-25,payer_5y,PCA + GARCH,111506765.59372233
2026-02-25,payer_10y,Delta-Normal,352102526.926513
2026-02-25,payer_10y,Monte Carlo,352749584.4296914
2026-02-25,payer_10y,PCA + GARCH,156774240.40468037
2026-03-04,unhedged,Delta-Normal,127109144.36979988
2026-03-04,unhedged,Monte Carlo,128520634.72370976
2026-03-04,unhedged,PCA + GARCH,87119603.4594295
2026-03-04,irs_recv_5y,Delta-Normal,15732241.847080642
2026-03-04,irs_recv_5y,Monte Carlo,15657454.227863694
2026-03-04,irs_recv_5y,PCA + GARCH,7258268.4353946885
2026-03-04,irs_recv_10y,Delta-Normal,115389601.32861769
2026-03-04,irs_recv_10y,Monte Carlo,113565820.78659284
2026-03-04,irs_recv_10y,PCA + GARCH,72463050.29518242
2026-03-04,fwd_recv_2y5y,Delta-Normal,45332435.57277128
2026-03-04,fwd_recv_2y5y,Monte Carlo,45248424.49480575
2026-03-04,fwd_recv_2y5y,PCA + GARCH,23144509.724735543
2026-03-04,fwd_recv_5y5y,Delta-Normal,85921856.23991084
2026-03-04,fwd_recv_5y5y,Monte Carlo,84901814.61363842
2026-03-04,fwd_recv_5y5y,PCA + GARCH,46075961.178930044
2026-03-04,payer_5y,Delta-Normal,250279740.25977272
2026-03-04,payer_5y,Monte Carlo,254227267.6653714
2026-03-04,payer_5y,PCA + GARCH,171777273.68116543
2026-03-04,payer_10y,Delta-Normal,350835990.9722272
2026-03-04,payer_10y,Monte Carlo,358537138.25588316
2026-03-04,payer_10y,PCA + GARCH,241802452.2058566
2026-03-11,unhedged,Delta-Normal,127280866.76537238
2026-03-11,unhedged,Monte Carlo,127574203.25406556
2026-03-11,unhedged,PCA + GARCH,126374044.69543682
2026-03-11,irs_recv_5y,Delta-Normal,16317935.05226178
2026-03-11,irs_recv_5y,Monte Carlo,15559091.547372453
2026-03-11,irs_recv_5y,PCA + GARCH,14242275.00778263
2026-03-11,irs_recv_10y,Delta-Normal,111390210.79740444
2026-03-11,irs_recv_10y,Monte Carlo,109411001.77888007
2026-03-11,irs_recv_10y,PCA + GARCH,112973901.10439616
2026-03-11,fwd_recv_2y5y,Delta-Normal,45419736.12278924
2026-03-11,fwd_recv_2y5y,Monte Carlo,45086712.92529271
2026-03-11,fwd_recv_2y5y,PCA + GARCH,49157569.59146388
2026-03-11,fwd_recv_5y5y,Delta-Normal,85990930.55430089
2026-03-11,fwd_recv_5y5y,Monte Carlo,85931344.15048234
2026-03-11,fwd_recv_5y5y,PCA + GARCH,91173494.94716078
2026-03-11,payer_5y,Delta-Normal,248962639.1789173
2026-03-11,payer_5y,Monte Carlo,248561101.103041
2026-03-11,payer_5y,PCA + GARCH,247517894.6010712
2026-03-11,payer_10y,Delta-Normal,346639284.8599577
2026-03-11,payer_10y,Monte Carlo,346282423.21114737
2026-03-11,payer_10y,PCA + GARCH,345126731.2975984
2026-03-18,unhedged,Delta-Normal,127454351.5046934
2026-03-18,unhedged,Monte Carlo,125909773.15393797
2026-03-18,unhedged,PCA + GARCH,154474164.24132442
2026-03-18,irs_recv_5y,Delta-Normal,16686507.648618668
2026-03-18,irs_recv_5y,Monte Carlo,16187118.8009481
2026-03-18,irs_recv_5y,PCA + GARCH,16381946.689141186
2026-03-18,irs_recv_10y,Delta-Normal,110875401.5957788
2026-03-18,irs_recv_10y,Monte Carlo,107975146.21553753
2026-03-18,irs_recv_10y,PCA + GARCH,131021206.1419542
2026-03-18,fwd_recv_2y5y,Delta-Normal,45445485.01435863
2026-03-18,fwd_recv_2y5y,Monte Carlo,45312751.23731568
2026-03-18,fwd_recv_2y5y,PCA + GARCH,54241167.775004245
2026-03-18,fwd_recv_5y5y,Delta-Normal,85929823.25700904
2026-03-18,fwd_recv_5y5y,Monte Carlo,86389998.18434756
2026-03-18,fwd_recv_5y5y,PCA + GARCH,104634378.93036072
2026-03-18,payer_5y,Delta-Normal,248846028.96338627
2026-03-18,payer_5y,Monte Carlo,245880643.3266544
2026-03-18,payer_5y,PCA + GARCH,302523707.25487447
2026-03-18,payer_10y,Delta-Normal,346400877.2630541
2026-03-18,payer_10y,Monte Carlo,344544884.91504574
2026-03-18,payer_10y,PCA + GARCH,421589282.8448711
2026-03-25,unhedged,Delta-Normal,127875572.13435423
2026-03-25,unhedged,Monte Carlo,129913450.57106286
2026-03-25,unhedged,PCA + GARCH,172842124.82483763
2026-03-25,irs_recv_5y,Delta-Normal,17134020.393639807
2026-03-25,irs_recv_5y,Monte Carlo,17020038.550366156
2026-03-25,irs_recv_5y,PCA + GARCH,24523969.093657594
2026-03-25,irs_recv_10y,Delta-Normal,109447392.18007943
2026-03-25,irs_recv_10y,Monte Carlo,106461790.32515654
2026-03-25,irs_recv_10y,PCA + GARCH,164013531.15916702
2026-03-25,fwd_recv_2y5y,Delta-Normal,45997696.67752409
2026-03-25,fwd_recv_2y5y,Monte Carlo,45819691.69536168
2026-03-25,fwd_recv_2y5y,PCA + GARCH,79305201.53172265
2026-03-25,fwd_recv_5y5y,Delta-Normal,86403368.29126273
2026-03-25,fwd_recv_5y5y,Monte Carlo,86109944.13471104
2026-03-25,fwd_recv_5y5y,PCA + GARCH,146253555.4502422
2026-03-25,payer_5y,Delta-Normal,248626540.30030274
2026-03-25,payer_5y,Monte Carlo,252994344.43867865
2026-03-25,payer_5y,PCA + GARCH,336050281.04929185
2026-03-25,payer_10y,Delta-Normal,345291826.7478945
2026-03-25,payer_10y,Monte Carlo,352984343.23689723
2026-03-25,payer_10y,PCA + GARCH,479066097.430298
2026-04-01,unhedged,Delta-Normal,128184939.55983734
2026-04-01,unhedged,Monte Carlo,128161897.7515583
2026-04-01,unhedged,PCA + GARCH,199035984.4112107
2026-04-01,irs_recv_5y,Delta-Normal,17337910.037043486
2026-04-01,irs_recv_5y,Monte Carlo,16848545.728006516
2026-04-01,irs_recv_5y,PCA + GARCH,25825441.532235466
2026-04-01,irs_recv_10y,Delta-Normal,109253962.85273835
2026-04-01,irs_recv_10y,Monte Carlo,108752253.56725986
2026-04-01,irs_recv_10y,PCA + GARCH,183406206.97659886
2026-04-01,fwd_recv_2y5y,Delta-Normal,46070643.14930184
2026-04-01,fwd_recv_2y5y,Monte Carlo,45535292.951624885
2026-04-01,fwd_recv_2y5y,PCA + GARCH,84070806.61225511
2026-04-01,fwd_recv_5y5y,Delta-Normal,86654648.26571876
2026-04-01,fwd_recv_5y5y,Monte Carlo,86262614.28853093
2026-04-01,fwd_recv_5y5y,PCA + GARCH,158456064.2732203
2026-04-01,payer_5y,Delta-Normal,249368758.97980633
2026-04-01,payer_5y,Monte Carlo,249012539.44093844
2026-04-01,payer_5y,PCA + GARCH,388926225.19382036
2026-04-01,payer_10y,Delta-Normal,345693145.26041573
2026-04-01,payer_10y,Monte Carlo,345544087.6024591
2026-04-01,payer_10y,PCA + GARCH,546785384.8091197
2026-04-13,unhedged,Delta-Normal,128774767.94808452
2026-04-13,unhedged,Monte Carlo,130468279.17228034
2026-04-13,unhedged,PCA + GARCH,234043183.03083417
2026-04-13,irs_recv_5y,Delta-Normal,17707570.315513384
2026-04-13,irs_recv_5y,Monte Carlo,17427069.664035134
2026-04-13,irs_recv_5y,PCA + GARCH,24706911.86276986
2026-04-13,irs_recv_10y,Delta-Normal,108163391.12792653
2026-04-13,irs_recv_10y,Monte Carlo,105894616.34962992
2026-04-13,irs_recv_10y,PCA + GARCH,190146035.78171673
2026-04-13,fwd_recv_2y5y,Delta-Normal,46308225.308546506
2026-04-13,fwd_recv_2y5y,Monte Carlo,45001695.3770511
2026-04-13,fwd_recv_2y5y,PCA + GARCH,83424101.02841201
2026-04-13,fwd_recv_5y5y,Delta-Normal,87175863.36876364
2026-04-13,fwd_recv_5y5y,Monte Carlo,85466055.23782958
2026-04-13,fwd_recv_5y5y,PCA + GARCH,157176340.3675953
2026-04-13,payer_5y,Delta-Normal,250247899.52220356
2026-04-13,payer_5y,Monte Carlo,254882557.3452487
2026-04-13,payer_5y,PCA + GARCH,455436009.7926936
2026-04-13,payer_10y,Delta-Normal,345513052.4015089
2026-04-13,payer_10y,Monte Carlo,351861198.897343
2026-04-13,payer_10y,PCA + GARCH,631735165.6188095
2026-04-20,unhedged,Delta-Normal,128945256.70733373
2026-04-20,unhedged,Monte Carlo,128168306.35526176
2026-04-20,unhedged,PCA + GARCH,213197062.11821523
2026-04-20,irs_recv_5y,Delta-Normal,17446794.58745249
2026-04-20,irs_recv_5y,Monte Carlo,17230383.97314655
2026-04-20,irs_recv_5y,PCA + GARCH,22282135.417913686
2026-04-20,irs_recv_10y,Delta-Normal,110185750.07670774
2026-04-20,irs_recv_10y,Monte Carlo,109816681.8746157
2026-04-20,irs_recv_10y,PCA + GARCH,177953068.49312717
2026-04-20,fwd_recv_2y5y,Delta-Normal,46405069.562860735
2026-04-20,fwd_recv_2y5y,Monte Carlo,45901439.27339796
2026-04-20,fwd_recv_2y5y,PCA + GARCH,75644750.04231314
2026-04-20,fwd_recv_5y5y,Delta-Normal,87219936.55074441
2026-04-20,fwd_recv_5y5y,Monte Carlo,87541592.22079273
2026-04-20,fwd_recv_5y5y,PCA + GARCH,142573230.72612384
2026-04-20,payer_5y,Delta-Normal,251424437.62767988
2026-04-20,payer_5y,Monte Carlo,250195439.96662226
2026-04-20,payer_5y,PCA + GARCH,417037832.5807497
2026-04-20,payer_10y,Delta-Normal,348130846.2366842
2026-04-20,payer_10y,Monte Carlo,349985247.15098405
2026-04-20,payer_10y,PCA + GARCH,585396191.443258
2026-04-27,unhedged,Delta-Normal,128887070.79587592
2026-04-27,unhedged,Monte Carlo,128291469.34651206
2026-04-27,unhedged,PCA + GARCH,204353867.28736308
2026-04-27,irs_recv_5y,Delta-Normal,17653835.04505153
2026-04-27,irs_recv_5y,Monte Carlo,17418550.902483452
2026-04-27,irs_recv_5y,PCA + GARCH,20291695.15250839
2026-04-27,irs_recv_10y,Delta-Normal,108830719.72424859
2026-04-27,irs_recv_10y,Monte Carlo,105677064.1559364
2026-04-27,irs_recv_10y,PCA + GARCH,172840867.9464552
2026-04-27,fwd_recv_2y5y,Delta-Normal,46461856.07203059
2026-04-27,fwd_recv_2y5y,Monte Carlo,46380181.49565072
2026-04-27,fwd_recv_2y5y,PCA + GARCH,76784963.74136826
2026-04-27,fwd_recv_5y5y,Delta-Normal,87184890.76856844
2026-04-27,fwd_recv_5y5y,Monte Carlo,86346606.4245679
2026-04-27,fwd_recv_5y5y,PCA + GARCH,143008946.33773234
2026-04-27,payer_5y,Delta-Normal,250657553.5294054
2026-04-27,payer_5y,Monte Carlo,251280386.5369448
2026-04-27,payer_5y,PCA + GARCH,397811527.6606718
2026-04-27,payer_10y,Delta-Normal,346468983.6561243
2026-04-27,payer_10y,Monte Carlo,349839780.8845157
2026-04-27,payer_10y,PCA + GARCH,554294010.385258
2026-05-05,unhedged,Delta-Normal,129076337.04904169
2026-05-05,unhedged,Monte Carlo,129370844.79621078
2026-05-05,unhedged,PCA + GARCH,197286349.376518
2026-05-05,irs_recv_5y,Delta-Normal,17821556.744048882
2026-05-05,irs_recv_5y,Monte Carlo,17748531.588841554
